label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
C,0.27144163846969604,0.7199953198432922,2.0552411683638638e-07,0.3868933320045471,0.688572347164154,0.027984559535980225,0.45666444301605225,0.6184166669845581,0.026304230093955994,0.5173099040985107,0.5810672044754028,0.008931245654821396,0.5780669450759888,0.5502916574478149,-0.007210877723991871,0.3668622374534607,0.4075005054473877,0.041593216359615326,0.44195646047592163,0.3103453516960144,0.015381231904029846,0.5167030096054077,0.3515145778656006,-0.011267906986176968,0.5609720945358276,0.40673789381980896,-0.026059560477733612,0.3467503488063812,0.3962934613227844,0.007857524789869785,0.45567113161087036,0.2940814793109894,-0.013007627800107002,0.5371053218841553,0.3463587164878845,-0.029379896819591522,0.5746002793312073,0.40875187516212463,-0.03864497318863869,0.34395575523376465,0.4084818363189697,-0.028401758521795273,0.4596601128578186,0.2989034950733185,-0.046820029616355896,0.5381494164466858,0.3454376459121704,-0.04893114045262337,0.5744234919548035,0.41127756237983704,-0.04691381752490997,0.3598780632019043,0.44190019369125366,-0.06458243727684021,0.4596097469329834,0.35766202211380005,-0.07588004320859909,0.5275688171386719,0.3718782663345337,-0.07098076492547989,0.5665010809898376,0.4087621569633484,-0.0646899938583374
C,0.3393886089324951,0.7029857039451599,2.0706652037461026e-07,0.4624325931072235,0.6824330687522888,0.03139865770936012,0.5268882513046265,0.6184879541397095,0.033459875732660294,0.5848363041877747,0.5891348719596863,0.0198549572378397,0.6395487189292908,0.5669830441474915,0.007467485032975674,0.43724575638771057,0.3773936927318573,0.05114706978201866,0.5408521890640259,0.31859326362609863,0.03133067116141319,0.6112453937530518,0.3609046936035156,0.008055521175265312,0.6505942344665527,0.4150083065032959,-0.005997970700263977,0.4217066764831543,0.37074926495552063,0.01817612536251545,0.5489505529403687,0.30003631114959717,-0.0004660428094211966,0.6229135990142822,0.3544084429740906,-0.017914587631821632,0.6569436192512512,0.423156201839447,-0.027413228526711464,0.4273853600025177,0.391288697719574,-0.016574084758758545,0.5493838787078857,0.3075374960899353,-0.029726052656769753,0.6252462267875671,0.35199999809265137,-0.033958639949560165,0.6595630049705505,0.4191530644893646,-0.03372955322265625,0.453348308801651,0.437005877494812,-0.05098427087068558,0.5532616972923279,0.36379674077033997,-0.05617275834083557,0.6158615946769714,0.3765139877796173,-0.05218867212533951,0.6526720523834229,0.41367605328559875,-0.04754618555307388
C,0.39177078008651733,0.6970534324645996,1.1670663013774174e-07,0.5189363956451416,0.6840336322784424,0.032667048275470734,0.5753093361854553,0.6227693557739258,0.038474369794130325,0.6306997537612915,0.5897665619850159,0.026254504919052124,0.6871439218521118,0.5657036304473877,0.01578693278133869,0.4811655580997467,0.39984118938446045,0.06902559101581573,0.5779554843902588,0.3216293156147003,0.050240904092788696,0.6446964740753174,0.35874301195144653,0.027114039286971092,0.6747146844863892,0.4164564609527588,0.01489498931914568,0.4727492928504944,0.38936543464660645,0.0368754006922245,0.5910422801971436,0.29353028535842896,0.021441176533699036,0.6593612432479858,0.34841588139533997,0.0040176864713430405,0.6838412284851074,0.41828885674476624,-0.004761179443448782,0.4879011809825897,0.4013625383377075,0.0015439180424436927,0.6078175902366638,0.2973150908946991,-0.010087410919368267,0.6763460040092468,0.34946274757385254,-0.014054394327104092,0.6994814276695251,0.4216283857822418,-0.01258428767323494,0.5234518051147461,0.4369960129261017,-0.03380344435572624,0.6230619549751282,0.35629522800445557,-0.03762764111161232,0.6837638020515442,0.3747032880783081,-0.03343972563743591,0.7138056755065918,0.416504442691803,-0.028474126011133194
C,0.46282923221588135,0.7047483325004578,1.9412237861615722e-07,0.5778959393501282,0.6837667226791382,0.027798624709248543,0.6277394890785217,0.6205310821533203,0.027346311137080193,0.6780538558959961,0.5851281881332397,0.011235333979129791,0.732025146484375,0.5635109543800354,-0.003725985065102577,0.5353374481201172,0.3981919288635254,0.040169209241867065,0.6354655623435974,0.30587130784988403,0.015576104633510113,0.7045315504074097,0.33526748418807983,-0.00763287115842104,0.7413891553878784,0.39034128189086914,-0.018839718773961067,0.531329333782196,0.3950825333595276,0.009543578140437603,0.6482780575752258,0.2831164598464966,-0.011862271465361118,0.7198803424835205,0.3243464231491089,-0.029294703155755997,0.7536275386810303,0.3913626968860626,-0.037148747593164444,0.5498223900794983,0.4141140878200531,-0.022562257945537567,0.6674312949180603,0.30475306510925293,-0.03735223039984703,0.7390305399894714,0.3411266505718231,-0.043282028287649155,0.7699201703071594,0.40526914596557617,-0.04260220751166344,0.585940420627594,0.4536063075065613,-0.054350726306438446,0.678644061088562,0.3633921444416046,-0.05781023949384689,0.7357405424118042,0.3685554265975952,-0.05342325568199158,0.766846776008606,0.40274131298065186,-0.04794934391975403
C,0.4845479726791382,0.726215124130249,1.7330964396933268e-07,0.5961858630180359,0.704611599445343,0.028087176382541656,0.6471500396728516,0.6392449736595154,0.027018394321203232,0.6963554620742798,0.6028141975402832,0.010918834246695042,0.7486525774002075,0.5813170671463013,-0.0040397183038294315,0.5591375827789307,0.416581928730011,0.034500811249017715,0.6594868302345276,0.32520055770874023,0.008321474306285381,0.7323338389396667,0.35832643508911133,-0.01630944199860096,0.7696328163146973,0.4156204164028168,-0.028675250709056854,0.5560286641120911,0.41601064801216125,0.0034185219556093216,0.6714271306991577,0.30506107211112976,-0.017514856532216072,0.7460829615592957,0.34740951657295227,-0.03496025875210762,0.7795470356941223,0.4118865132331848,-0.043966419994831085,0.5754461288452148,0.43751126527786255,-0.028763949871063232,0.6889019012451172,0.32878124713897705,-0.042296312749385834,0.7621414661407471,0.36217331886291504,-0.04784509912133217,0.7928109169006348,0.42196643352508545,-0.04853971302509308,0.6121211051940918,0.4795772135257721,-0.0605904720723629,0.7033361792564392,0.3917069435119629,-0.06371935456991196,0.7598100304603577,0.39613038301467896,-0.059005819261074066,0.7890625,0.42922404408454895,-0.054059017449617386
C,0.44623106718063354,0.7453324198722839,6.91862922508335e-08,0.5584295392036438,0.7145917415618896,0.02853064239025116,0.6145534515380859,0.6480953693389893,0.027688393369317055,0.668412983417511,0.6134741306304932,0.012053894810378551,0.722629189491272,0.5980673432350159,-0.002160373143851757,0.5265624523162842,0.4330887794494629,0.031161364167928696,0.6324788331985474,0.3445007801055908,0.003645302029326558,0.7009626626968384,0.38408994674682617,-0.01998845674097538,0.7325411438941956,0.44928473234176636,-0.031052997335791588,0.5210657715797424,0.4348025918006897,0.00036245601950213313,0.6443231105804443,0.328856885433197,-0.022712770849466324,0.7150266766548157,0.3809572458267212,-0.038623955100774765,0.7424883842468262,0.451114296913147,-0.04570910707116127,0.5382813811302185,0.46135637164115906,-0.031375229358673096,0.6568607091903687,0.35380682349205017,-0.048952870070934296,0.7270747423171997,0.4001535177230835,-0.05297215282917023,0.752179741859436,0.4685364067554474,-0.05136255919933319,0.5727939605712891,0.5081278681755066,-0.06226922571659088,0.6656671762466431,0.4241526126861572,-0.06967056542634964,0.7207244634628296,0.43601807951927185,-0.06632958352565765,0.7483505606651306,0.47260087728500366,-0.061630792915821075
C,0.3613544702529907,0.7474064826965332,1.6806676228497963e-07,0.4815453290939331,0.7189967632293701,0.025065256282687187,0.5439569354057312,0.6504392623901367,0.02123790606856346,0.6001893281936646,0.6164902448654175,0.002903595333918929,0.6553927659988403,0.5948293805122375,-0.013729936443269253,0.45072758197784424,0.43779584765434265,0.023333009332418442,0.5639095902442932,0.354067325592041,-0.0094768600538373,0.6366887092590332,0.39819687604904175,-0.03534389287233353,0.6679889559745789,0.4588308036327362,-0.04743653163313866,0.43638408184051514,0.44228386878967285,-0.00818102341145277,0.5669080018997192,0.3398224711418152,-0.03894612565636635,0.6428969502449036,0.39702385663986206,-0.05566824972629547,0.6693093776702881,0.4651581346988678,-0.06213240325450897,0.44540250301361084,0.4690670073032379,-0.041170526295900345,0.5706865787506104,0.3589363098144531,-0.0663788914680481,0.6458644866943359,0.41080164909362793,-0.06845182925462723,0.6710872054100037,0.48067501187324524,-0.06362295150756836,0.4739060699939728,0.5142102837562561,-0.07358615845441818,0.5738065242767334,0.42593270540237427,-0.08635587245225906,0.6331771016120911,0.43662089109420776,-0.08219590038061142,0.6602896451950073,0.4713885188102722,-0.07601489126682281
C,0.2997327446937561,0.7562934756278992,2.983977935855364e-07,0.42096418142318726,0.7150235176086426,0.019053705036640167,0.4886271357536316,0.6460843682289124,0.01095934584736824,0.5482096672058105,0.6104219555854797,-0.009724673815071583,0.6061848402023315,0.5861005783081055,-0.028866516426205635,0.3837718963623047,0.43536123633384705,0.016264785081148148,0.4895552098751068,0.3553013801574707,-0.01718558557331562,0.5639213919639587,0.39346277713775635,-0.04541204497218132,0.6038320660591125,0.44727009534835815,-0.06015065684914589,0.36824747920036316,0.4377356469631195,-0.01331067644059658,0.491102010011673,0.34309902787208557,-0.04117237403988838,0.5693194270133972,0.3849450647830963,-0.05876388028264046,0.6049123406410217,0.44616615772247314,-0.06777392327785492,0.37352877855300903,0.46478888392448425,-0.0445525087416172,0.49332186579704285,0.3627227544784546,-0.06595367193222046,0.5707674026489258,0.3945784568786621,-0.06934406608343124,0.606526792049408,0.45299774408340454,-0.06772560626268387,0.39872118830680847,0.513431966304779,-0.07593826949596405,0.49783357977867126,0.4305238127708435,-0.08745628595352173,0.5613694787025452,0.4279010593891144,-0.08408337831497192,0.5992377996444702,0.45145589113235474,-0.07893025875091553
C,0.20512336492538452,0.7982962131500244,1.884499027937636e-07,0.33005189895629883,0.7498283982276917,0.0256575345993042,0.4003209173679352,0.6804807782173157,0.019554708153009415,0.4599020779132843,0.6435045003890991,-0.0005042976117692888,0.514978289604187,0.6105200052261353,-0.01939460262656212,0.30111566185951233,0.4652363359928131,0.024564271792769432,0.38524162769317627,0.372058629989624,-0.0059447698295116425,0.4543607234954834,0.40840262174606323,-0.032696887850761414,0.4910486042499542,0.4598957598209381,-0.047375913709402084,0.27771347761154175,0.4657713770866394,-0.009169422090053558,0.39421042799949646,0.36346635222435,-0.03727886825799942,0.4681501090526581,0.4089818298816681,-0.05680568888783455,0.49927300214767456,0.4732344150543213,-0.06641967594623566,0.27367132902145386,0.48889559507369995,-0.04407089576125145,0.3899390995502472,0.396671861410141,-0.06552533060312271,0.4657488465309143,0.4303578734397888,-0.07001138478517532,0.5024734139442444,0.4867401123046875,-0.06900171935558319,0.2876076102256775,0.5328241586685181,-0.07847084850072861,0.3778878450393677,0.4587053954601288,-0.09011895954608917,0.4413985013961792,0.4585533142089844,-0.0870509073138237,0.4823908507823944,0.4824935793876648,-0.08198849856853485
C,0.14789257943630219,0.7955937385559082,2.198447361934086e-07,0.2671775817871094,0.7479407787322998,0.03073287568986416,0.3448270857334137,0.6776190996170044,0.029058462008833885,0.4103212058544159,0.6373448371887207,0.01088997907936573,0.4728046953678131,0.6064119935035706,-0.006744304206222296,0.25806573033332825,0.46914899349212646,0.04488455876708031,0.3347909450531006,0.3784811496734619,0.02018425241112709,0.4017220735549927,0.4110100269317627,-0.004223574884235859,0.440313458442688,0.45749741792678833,-0.018707912415266037,0.23287460207939148,0.46209418773651123,0.007233560550957918,0.33832472562789917,0.3650079667568207,-0.019420892000198364,0.4169180989265442,0.4139237403869629,-0.04161868616938591,0.4527624845504761,0.48290619254112244,-0.05260489508509636,0.22161999344825745,0.47636663913726807,-0.03226931765675545,0.3289807438850403,0.38660770654678345,-0.05506226047873497,0.41107019782066345,0.43053847551345825,-0.06283673644065857,0.4526319205760956,0.4961473345756531,-0.06325406581163406,0.22569996118545532,0.5130996108055115,-0.07114160060882568,0.31491562724113464,0.4404016435146332,-0.08740460872650146,0.38493403792381287,0.4546545147895813,-0.08785321563482285,0.4302707314491272,0.4939084053039551,-0.0841236338019371
C,0.08659248054027557,0.7947903275489807,2.1465038457790797e-07,0.19829580187797546,0.7493453025817871,0.017207201570272446,0.2833017110824585,0.6841549873352051,0.01203931774944067,0.34948304295539856,0.645596981048584,-0.007425532676279545,0.40509337186813354,0.6115306615829468,-0.02521430142223835,0.2192857414484024,0.48255228996276855,0.04149860516190529,0.28054675459861755,0.39036449790000916,0.010601809248328209,0.34151577949523926,0.4347178339958191,-0.019086861982941628,0.3767547905445099,0.4929799437522888,-0.035910092294216156,0.19128748774528503,0.4722999930381775,0.010411384515464306,0.27313604950904846,0.3689402639865875,-0.0236318651586771,0.3429322838783264,0.428520530462265,-0.05058993026614189,0.37302613258361816,0.5040103197097778,-0.06271334737539291,0.17057305574417114,0.4790932536125183,-0.02465052902698517,0.25799834728240967,0.3820943236351013,-0.05396411567926407,0.33216118812561035,0.4360409080982208,-0.06482267379760742,0.3681677281856537,0.5097237229347229,-0.06500044465065002,0.15841342508792877,0.5079982280731201,-0.060365255922079086,0.2396470010280609,0.4394342303276062,-0.08178666979074478,0.30458134412765503,0.4618788957595825,-0.08578991144895554,0.34448882937431335,0.5070476531982422,-0.08318527042865753
C,0.07350410521030426,0.8245408535003662,2.4590505631749693e-07,0.18612325191497803,0.7809047102928162,0.01808195188641548,0.26932093501091003,0.7120070457458496,0.011814849451184273,0.33791399002075195,0.672201931476593,-0.009840897284448147,0.3990780711174011,0.6368911266326904,-0.02984054759144783,0.21009644865989685,0.502783477306366,0.04536324366927147,0.2718951404094696,0.3995242714881897,0.013156596571207047,0.3359563648700714,0.44079387187957764,-0.017856040969491005,0.37192168831825256,0.5013240575790405,-0.03499097004532814,0.18224012851715088,0.4930327534675598,0.012619873508810997,0.2631289064884186,0.37912827730178833,-0.02158300019800663,0.3370324373245239,0.4365749955177307,-0.05018370598554611,0.3685965836048126,0.5157562494277954,-0.0634322315454483,0.15806274116039276,0.4982093572616577,-0.0243285670876503,0.24353845417499542,0.3930593729019165,-0.055027373135089874,0.3199895918369293,0.4487190246582031,-0.06679307669401169,0.35603687167167664,0.5241559147834778,-0.06734982132911682,0.14134666323661804,0.5254607796669006,-0.06176033243536949,0.22499331831932068,0.4537848234176636,-0.08431748300790787,0.2914285659790039,0.4795733690261841,-0.08741769939661026,0.330760657787323,0.5271373987197876,-0.08389497548341751
C,0.03995227813720703,0.9010306000709534,3.3226285722776083e-07,0.17423027753829956,0.8496554493904114,0.02484331838786602,0.2696687579154968,0.7725651860237122,0.01713881455361843,0.34729069471359253,0.7288123965263367,-0.008594969287514687,0.4171742796897888,0.6874052882194519,-0.033597227185964584,0.19811886548995972,0.537739634513855,0.042325712740421295,0.27902114391326904,0.4183979332447052,0.001275960123166442,0.3541507124900818,0.4670412242412567,-0.035089556127786636,0.39539599418640137,0.5378104448318481,-0.05465124174952507,0.16244669258594513,0.5271579623222351,0.001692869234830141,0.26547497510910034,0.3922768235206604,-0.041872795671224594,0.3536442220211029,0.4593784213066101,-0.0758710578083992,0.38999781012535095,0.5526179671287537,-0.09112581610679626,0.13278129696846008,0.5373905897140503,-0.04262285679578781,0.2370390146970749,0.4139654338359833,-0.08022528141736984,0.32928666472435,0.4767899513244629,-0.0941728875041008,0.37343594431877136,0.5607019066810608,-0.09477255493402481,0.11234283447265625,0.5754228830337524,-0.08675715327262878,0.21007102727890015,0.4868161678314209,-0.11586540937423706,0.2904484272003174,0.5104712247848511,-0.12127622961997986,0.34034985303878784,0.5603150129318237,-0.11810144037008286
C,0.02924022078514099,0.9452170133590698,2.618506869112025e-07,0.17768260836601257,0.8816332817077637,0.03525717929005623,0.2818891704082489,0.8004851341247559,0.030029665678739548,0.3667394518852234,0.7559479475021362,0.003447744995355606,0.44393467903137207,0.7153487801551819,-0.02279576286673546,0.2077999711036682,0.5396834015846252,0.05727830156683922,0.29835596680641174,0.4182851314544678,0.01652037911117077,0.37862658500671387,0.47228682041168213,-0.02211049571633339,0.4222269654273987,0.5466411709785461,-0.04402704909443855,0.17111539840698242,0.5300981998443604,0.009184111841022968,0.28792089223861694,0.3946455717086792,-0.03651677072048187,0.3804130554199219,0.47316256165504456,-0.07485511153936386,0.41607412695884705,0.5762089490890503,-0.09277438372373581,0.1416497528553009,0.5428045392036438,-0.042049333453178406,0.2573529779911041,0.419758677482605,-0.07956541329622269,0.3535403311252594,0.4923219084739685,-0.09497961401939392,0.39726531505584717,0.5857959389686584,-0.09666375815868378,0.12169697880744934,0.5843358039855957,-0.09273447096347809,0.2254408895969391,0.495323121547699,-0.12076523154973984,0.30891984701156616,0.5239309072494507,-0.12609383463859558,0.36066457629203796,0.5793886184692383,-0.123099185526371
C,0.049141839146614075,0.9296150207519531,2.5912439127750986e-07,0.20647300779819489,0.8605257272720337,0.039142001420259476,0.3148367404937744,0.778876543045044,0.03694581985473633,0.40285933017730713,0.7322919368743896,0.01241449173539877,0.4800049364566803,0.6880843043327332,-0.011531442403793335,0.2301388382911682,0.5088084936141968,0.06243753805756569,0.32558533549308777,0.3909812271595001,0.026496045291423798,0.4070039987564087,0.43665313720703125,-0.007572893053293228,0.45113205909729004,0.4984433650970459,-0.027249373495578766,0.19307631254196167,0.4944256544113159,0.012473568320274353,0.32243290543556213,0.3651683032512665,-0.031774088740348816,0.4156298041343689,0.4504944086074829,-0.06724951416254044,0.44899654388427734,0.554995059967041,-0.08230356872081757,0.16589844226837158,0.5075560808181763,-0.04032348096370697,0.2976697087287903,0.39785486459732056,-0.07947272807359695,0.3942844867706299,0.48038941621780396,-0.09391555190086365,0.43633055686950684,0.5784847140312195,-0.09347447752952576,0.15063832700252533,0.5528267025947571,-0.09198055416345596,0.26717033982276917,0.4671451449394226,-0.12137678265571594,0.3544120490550995,0.5025709867477417,-0.12649141252040863,0.4082299470901489,0.5637247562408447,-0.12242536246776581
C,0.1278374344110489,0.8346747159957886,1.215131533172098e-07,0.2853953242301941,0.7771587371826172,0.05047466605901718,0.3774721622467041,0.7104576230049133,0.05406263470649719,0.4516518712043762,0.6763173937797546,0.03549211844801903,0.5112404823303223,0.6361580491065979,0.01720729097723961,0.27621355652809143,0.46132203936576843,0.0658012256026268,0.37574905157089233,0.34851300716400146,0.03733547404408455,0.45295578241348267,0.4010028839111328,0.007045794278383255,0.4921591877937317,0.46665510535240173,-0.010276622138917446,0.2494356632232666,0.4518309533596039,0.015081258490681648,0.3850994110107422,0.33959317207336426,-0.01605556160211563,0.469917356967926,0.4085853099822998,-0.04354852810502052,0.4987443685531616,0.497184157371521,-0.05649745091795921,0.24016231298446655,0.47129419445991516,-0.03674854710698128,0.37256449460983276,0.3693140745162964,-0.0577397421002388,0.459125816822052,0.42383450269699097,-0.06410224735736847,0.49568313360214233,0.5002636909484863,-0.0631628930568695,0.24908702075481415,0.5176094770431519,-0.08720500767230988,0.35031911730766296,0.4294651746749878,-0.09862788766622543,0.4240680932998657,0.4397030770778656,-0.09507554024457932,0.46879252791404724,0.47864067554473877,-0.0885605439543724
C,0.1821785569190979,0.7879055738449097,7.558433878784854e-09,0.3166278302669525,0.7544230222702026,0.05042065307497978,0.4016532301902771,0.7028404474258423,0.05861624702811241,0.46594369411468506,0.6687338352203369,0.043033186346292496,0.5203957557678223,0.6222313642501831,0.02737823687493801,0.33222103118896484,0.47075992822647095,0.09116579592227936,0.4152807295322418,0.3667265474796295,0.06943432986736298,0.4846058785915375,0.41429853439331055,0.039841700345277786,0.5155888795852661,0.4795825481414795,0.02294875681400299,0.31119436025619507,0.4479668438434601,0.04319523647427559,0.4219537079334259,0.3333827257156372,0.020556053146719933,0.4935484826564789,0.39906632900238037,-0.00666314410045743,0.5116882920265198,0.48435452580451965,-0.021168271079659462,0.3007253408432007,0.4452185332775116,-0.008017420768737793,0.4152727723121643,0.33084169030189514,-0.026566771790385246,0.4910350441932678,0.3949992060661316,-0.036030225455760956,0.5153353214263916,0.4810578227043152,-0.037771571427583694,0.30441975593566895,0.46410977840423584,-0.05787934362888336,0.40399110317230225,0.3803431987762451,-0.06929177045822144,0.47381454706192017,0.41321927309036255,-0.06724037230014801,0.5091019868850708,0.47382688522338867,-0.062432050704956055
C,0.19523154199123383,0.769948422908783,1.1504140218221437e-07,0.32521283626556396,0.7531785368919373,0.06060784310102463,0.4053380489349365,0.7058655619621277,0.08509351313114166,0.4703609049320221,0.671640157699585,0.0841483548283577,0.5241150259971619,0.6263567805290222,0.08215581625699997,0.3444007337093353,0.4905778765678406,0.13831178843975067,0.4161410331726074,0.4091462790966034,0.14155250787734985,0.4762597680091858,0.4409487843513489,0.12383490055799484,0.5091684460639954,0.48890233039855957,0.11101337522268295,0.32796958088874817,0.45984601974487305,0.09161748737096786,0.4197620153427124,0.35835301876068115,0.08984385430812836,0.4854678809642792,0.4096692204475403,0.06456178426742554,0.5098907947540283,0.48548203706741333,0.04854309558868408,0.31905311346054077,0.449392169713974,0.041028041392564774,0.4168021082878113,0.34334468841552734,0.03761676326394081,0.48706281185150146,0.4022286832332611,0.024775808677077293,0.512744128704071,0.482590913772583,0.01800423115491867,0.3224872350692749,0.4603922665119171,-0.007748634088784456,0.41367530822753906,0.3752978444099426,-0.00876719318330288,0.47805362939834595,0.4111570119857788,-0.007537464145570993,0.5122452974319458,0.4746518135070801,-0.005661622155457735
C,0.23556579649448395,0.7273392677307129,9.738487705135412e-08,0.34475550055503845,0.7125740051269531,0.03988998755812645,0.41570839285850525,0.6603816747665405,0.050815511494874954,0.47306764125823975,0.6263883113861084,0.0419001430273056,0.5213477611541748,0.5822064280509949,0.03362840786576271,0.33681151270866394,0.4594148099422455,0.09408046305179596,0.4076482057571411,0.38130730390548706,0.08243512362241745,0.47183507680892944,0.40960514545440674,0.05930626764893532,0.5044765472412109,0.46033555269241333,0.04571499302983284,0.3227927088737488,0.4341065287590027,0.05764196068048477,0.4110691249370575,0.3421972393989563,0.04571037366986275,0.47994503378868103,0.38776564598083496,0.023138083517551422,0.5074629783630371,0.4550616145133972,0.010179701261222363,0.3221132457256317,0.42534303665161133,0.017147518694400787,0.4141637980937958,0.32969874143600464,0.005750083830207586,0.4848554730415344,0.3753601610660553,-0.005006092134863138,0.5129634141921997,0.4469478130340576,-0.008805613033473492,0.3368135988712311,0.43286633491516113,-0.022757941856980324,0.41957104206085205,0.35706207156181335,-0.0284428633749485,0.4790811538696289,0.38513869047164917,-0.026812033727765083,0.5096564292907715,0.442121684551239,-0.023500856012105942
C,0.29362064599990845,0.6496294736862183,3.172293361330958e-07,0.39450863003730774,0.629050612449646,0.03122905269265175,0.4547603130340576,0.5913418531417847,0.037096332758665085,0.5100844502449036,0.5607746839523315,0.025439506396651268,0.558068573474884,0.5154252648353577,0.012647927738726139,0.3888765573501587,0.42976242303848267,0.08521704375743866,0.448634535074234,0.3904210329055786,0.0797710120677948,0.5075913667678833,0.40130993723869324,0.0605974979698658,0.5465646982192993,0.41945573687553406,0.047099124640226364,0.3750467300415039,0.4001789093017578,0.05364532768726349,0.4428126811981201,0.31247714161872864,0.04282084479928017,0.5071357488632202,0.3402149975299835,0.021000798791646957,0.5437542200088501,0.39176857471466064,0.008736401796340942,0.3677213490009308,0.3867655098438263,0.018545089289546013,0.43547484278678894,0.27788546681404114,0.005865658167749643,0.5056812167167664,0.3094266653060913,-0.006503634620457888,0.5456734895706177,0.36986643075942993,-0.010842504911124706,0.3727559745311737,0.3904951810836792,-0.015952331945300102,0.44396016001701355,0.30514249205589294,-0.024054622277617455,0.5041847825050354,0.32319191098213196,-0.02361736260354519,0.542464554309845,0.37132126092910767,-0.020872462540864944
C,0.3814927041530609,0.6000992059707642,1.2244736069533246e-07,0.4720674455165863,0.5918933153152466,0.020318765193223953,0.5233514904975891,0.5487633943557739,0.02391006238758564,0.5708286762237549,0.526049017906189,0.01367839053273201,0.6108047962188721,0.4888906478881836,0.005176822654902935,0.4406806230545044,0.3650822937488556,0.06509491801261902,0.5143969058990479,0.33153462409973145,0.052022866904735565,0.5708229541778564,0.36369311809539795,0.030618885532021523,0.6001632809638977,0.40357524156570435,0.017997436225414276,0.4319852292537689,0.3425936698913574,0.0410521924495697,0.5208678841590881,0.29012447595596313,0.029504884034395218,0.5796478390693665,0.3307855725288391,0.010840854607522488,0.6061022281646729,0.38558489084243774,0.00037496190634556115,0.4374682307243347,0.33624887466430664,0.012944352813065052,0.5261939764022827,0.2701449990272522,0.0013265692396089435,0.5861234664916992,0.31118011474609375,-0.006704364437609911,0.6122011542320251,0.3715025782585144,-0.007788793183863163,0.45821988582611084,0.34648358821868896,-0.015595121309161186,0.5329394936561584,0.2859925627708435,-0.019780829548835754,0.5840333104133606,0.30656206607818604,-0.01659381203353405,0.6131047606468201,0.3506009578704834,-0.011805669404566288
C,0.46410423517227173,0.5983115434646606,3.4356869349494445e-08,0.5587145686149597,0.5842444896697998,0.01918214000761509,0.6011204123497009,0.5416534543037415,0.021922221407294273,0.6356597542762756,0.5230562686920166,0.011077000759541988,0.6599460244178772,0.4923490583896637,0.0024916648399084806,0.5160652995109558,0.3525405824184418,0.05316169187426567,0.5827862620353699,0.29573556780815125,0.03446746617555618,0.63797527551651,0.3316119909286499,0.012506221421062946,0.6601260900497437,0.3831123113632202,0.001274051028303802,0.5074475407600403,0.34018999338150024,0.029348095878958702,0.5860975980758667,0.268697589635849,0.012409762479364872,0.6448238492012024,0.31392091512680054,-0.005682449787855148,0.6640838384628296,0.37373510003089905,-0.015027472749352455,0.513550877571106,0.34164896607398987,0.0017300484469160438,0.5960061550140381,0.26276513934135437,-0.015388158150017262,0.6560653448104858,0.3069871664047241,-0.023612387478351593,0.6753779053688049,0.36979958415031433,-0.023805581033229828,0.534133791923523,0.3596244752407074,-0.02603336051106453,0.6083207130432129,0.2915721535682678,-0.035870108753442764,0.6576900482177734,0.3109654188156128,-0.03508486971259117,0.6799957752227783,0.3539036810398102,-0.0314314104616642
C,0.4921635091304779,0.6086658835411072,1.2272761296117096e-07,0.5786411166191101,0.6075040102005005,0.013552241958677769,0.6188555359840393,0.5625813603401184,0.009939148090779781,0.659212052822113,0.5343278050422668,-0.00522411847487092,0.7010549306869507,0.509926974773407,-0.018157409504055977,0.5356369018554688,0.36958831548690796,0.028158629313111305,0.6223885416984558,0.2912682592868805,0.0027415985241532326,0.6829251050949097,0.3244699537754059,-0.01928580179810524,0.7087912559509277,0.3801729381084442,-0.02821701020002365,0.5322172045707703,0.35952961444854736,0.008806438185274601,0.62990802526474,0.27212202548980713,-0.008253751322627068,0.6892247796058655,0.31737250089645386,-0.020730406045913696,0.7097588777542114,0.3751904368400574,-0.02621656097471714,0.5475439429283142,0.3665381669998169,-0.013288961723446846,0.6452433466911316,0.282279908657074,-0.028487836942076683,0.7013039588928223,0.3258422613143921,-0.031872160732746124,0.7174628376960754,0.386332631111145,-0.02920304797589779,0.5765592455863953,0.38969871401786804,-0.035580042749643326,0.65480637550354,0.3199325501918793,-0.04094020277261734,0.7013199329376221,0.34130626916885376,-0.036249447613954544,0.7208006978034973,0.3850996196269989,-0.029990926384925842
